valorPedido,dimAvaliacao_key,dimLocalizacao_key,dimTempo_key_data,dimPagamento_key,dimProduto_key
57.27,1,130,93734,93833,21312
145.66,1,130,94150,94121,17876
186.54,1,130,94296,94295,16296
155.73,1,130,94553,94572,24249
30.85,1,130,94745,94675,2387
111.03,1,130,94785,94686,15468
51.52,1,130,95176,95112,13285
155.73,1,130,95213,95428,24249
47.37,1,130,95373,95277,28740
57.27,1,130,95538,95694,21312
206.54,1,130,95923,96115,24249
308.83,1,130,96006,96075,816
389.92,1,130,96378,95493,12372
104.83,1,130,96637,96632,13321
74.16,1,130,96766,96734,22770
161.53,1,130,96914,97009,18843
152.48,1,130,97856,97842,24249
185.54,1,130,97938,98087,26217
196.01,1,130,98089,97888,24249
74.94,1,130,98531,98583,3777
912.56,1,130,98532,98654,24249
61.38,1,133,108,133,7124
93.92,1,133,122,138,6478
231.79,1,133,300,357,23525
525.15,1,133,314,361,20162
130.01,1,133,666,859,5007
75.08,1,133,1145,1145,14856
173.88,1,133,1399,1499,31092
172.8,1,133,1522,1572,32768
58.41,1,133,1774,1840,2352
61.77,1,133,2282,2102,9771
90.28,1,133,2590,2502,32216
75.08,1,133,2825,2655,14856
251.2,1,133,4093,4053,10805
126.11,1,133,4214,4373,21754
84.61,1,133,4925,4935,29158
102.86,1,133,6014,6013,21447
225.23,1,133,6519,6513,16457
51.01,1,133,7803,7747,1740
81.62,1,133,7893,7340,23968
167.35,1,133,8189,8282,6507
34.99,1,133,8577,8574,23081
62.53,1,133,8672,8736,10524
140.22,1,133,9517,9620,7092
58.41,1,133,9657,9578,2352
342.56,1,133,9832,9840,16858
60.7,1,133,10146,10155,22745
84.61,1,133,10932,10980,29158
51.54,1,133,11622,11622,11196
61.96,1,133,12145,12417,7124
72.46,1,133,12318,12148,26895
243.62,1,133,12669,12556,23525
46.1,1,133,13151,13144,506
60.7,1,133,13179,13159,22745
160.65,1,133,13529,13544,16457
60,1,133,13542,13551,23968
166.94,1,133,13824,13789,20853
256.87,1,133,14109,14084,16457
96.78,1,133,14804,14781,29158
75.15,1,133,15117,15117,18830
70.14,1,133,15126,15126,22745
64,1,133,15130,15130,25616
379.8,1,133,15146,15143,32738
241.15,1,133,15985,15985,23525
155.65,1,133,16077,16133,6227
40.08,1,133,16486,16685,23081
91.28,1,133,16811,16851,25616
98.59,1,133,16857,16875,26895
186.36,1,133,16945,16037,5505
29.02,1,133,17708,17823,14907
147.6,1,133,18253,18402,22637
149.71,1,133,18370,18443,12189
48.68,1,133,18400,18462,29963
86.6,1,133,18454,18497,29158
37.58,1,133,18455,18498,23081
146.37,1,133,19072,19118,2893
225.23,1,133,19446,19482,14886
75.07,1,133,19975,20116,18830
30.23,1,133,20115,20206,31973
42.8,1,133,20508,20281,506
40.28,1,133,20697,20747,15617
63.13,1,133,21424,21310,23968
30.23,1,133,21713,21941,31973
377.53,1,133,22321,22422,29508
275.46,1,133,22829,23169,1303
65.52,1,133,23527,23732,4768
85.85,1,133,24347,24094,26895
368.57,1,133,24407,24141,31440
176.76,1,133,25147,25178,3318
141.08,1,133,25771,25999,10264
176.36,1,133,26224,26338,16457
213.52,1,133,27005,26907,26351
57.1,1,133,27399,27300,29366
79.72,1,133,27872,28057,24113
156.09,1,133,28266,28308,2985
196.92,1,133,28665,28751,11358
1489.68,1,133,29478,29570,506
151.05,1,133,29666,29627,10039
140.82,1,133,29904,29895,6227
37.5,1,133,29940,30043,8435
88.87,1,133,30069,29929,29158
96.35,1,133,30181,29965,31575
60,1,133,30993,31024,17577
61.69,1,133,31151,31353,23968
36.9,1,133,31421,31449,22637
276.65,1,133,32135,32118,21304
68.12,1,133,33780,33721,24198
360.72,1,133,33837,33897,23081
324.12,1,133,34323,34564,28835
70.53,1,133,34346,34587,9314
66.44,1,133,34592,34317,2352
62.39,1,133,34704,34894,22745
68.83,1,133,35238,35348,31403
34.09,1,133,35537,35579,5505
40.08,1,133,35768,36017,23081
88.13,1,133,36817,36815,10055
112.91,1,133,37110,37196,31575
336.24,1,133,37876,37961,18699
71.66,1,133,38556,38741,5373
222.14,1,133,38991,38585,23525
46.01,1,133,39226,39248,506
90.7,1,133,39441,83549,3130
324.64,1,133,39710,39732,6716
324.64,1,133,39710,39732,22078
63,1,133,39768,39887,31403
292.88,1,133,40003,39262,26255
247.22,1,133,40766,40547,23525
153.91,1,133,41606,41558,1554
55.22,1,133,41737,41663,24621
175.05,1,133,42034,42070,3318
241.15,1,133,42473,42454,23525
141.63,1,133,42652,42693,10264
50.1,1,133,42950,42914,19789
237.77,1,133,43786,43924,1415
145.56,1,133,43837,44010,2985
60,1,133,44460,44507,23968
87.62,1,133,44481,44528,29158
274.15,1,133,44603,44734,21304
242.8,1,133,44871,45076,2689
61.78,1,133,44994,44987,2352
273.27,1,133,45956,45913,21304
54.44,1,133,46059,45965,23654
63,1,133,46732,46689,4768
158.97,1,133,46775,46703,10836
61.38,1,133,46933,46809,7124
107.78,1,133,47012,47080,31575
42.77,1,133,47174,47044,23081
84.13,1,133,48495,48548,22566
63.83,1,133,48714,48714,2352
22.58,1,133,48789,48867,6667
223.61,1,133,49203,49205,24963
125.52,1,133,49637,49728,10264
76.08,1,133,49867,49861,26931
33.25,1,133,52004,51921,23081
46.69,1,133,52293,52229,8987
231.79,1,133,52406,52504,23525
269.73,1,133,53119,53134,14702
38.59,1,133,53679,53667,22637
60,1,133,53861,53936,23968
219.73,1,133,53888,53948,16457
115.35,1,133,53892,53950,20887
44.97,1,133,54006,54032,506
76.46,1,133,54372,54502,18830
203.42,1,133,54799,54923,14304
94.63,1,133,54883,54975,26895
1178.28,1,133,55156,55328,14907
148.61,1,133,55626,55742,6227
145.16,1,133,57325,57047,9251
148.06,1,133,57996,58208,20853
28.17,1,133,58155,58191,2829
77.16,1,133,58364,58374,26931
119.79,1,133,58868,58981,14856
132.04,1,133,59120,59199,21447
164.84,1,133,59460,59643,17476
84.05,1,133,59916,59931,12584
84.2,1,133,61027,61156,29158
55.47,1,133,61875,61906,29366
43,1,133,62046,62064,24621
41.79,1,133,62340,62281,506
72.05,1,133,62874,62974,10055
72.17,1,133,63083,63240,9987
61.69,1,133,63691,63509,23968
87.88,1,133,63823,63530,4768
180.79,1,133,64317,64383,24963
52.01,1,133,64414,64487,24621
241.15,1,133,64855,64912,23525
241.15,1,133,65436,65518,23525
45.03,1,133,65565,65580,25626
144.64,1,133,65631,65631,26720
69.07,1,133,65993,66082,17476
52.01,1,133,66252,66256,24621
75.72,1,133,66470,66716,18830
142.97,1,133,66549,66563,18742
71.23,1,133,67407,66359,22745
154.13,1,133,67633,67633,31092
77.69,1,133,68235,68125,14856
223.61,1,133,68806,68879,24963
73.15,1,133,68874,68965,26931
97.55,1,133,68885,68975,558
39.09,1,133,69553,69627,11395
49.31,1,133,70332,70400,3998
45.09,1,133,70639,70731,5386
82.2,1,133,70704,70770,14349
70.12,1,133,71171,70310,26931
73.8,1,133,71646,71668,23968
241.15,1,133,71943,71959,23525
84.66,1,133,72445,72471,20332
74.49,1,133,73090,73078,19418
239.5,1,133,73278,73474,2307
87.98,1,133,74070,74108,22745
68.63,1,133,74714,74540,28738
129.44,1,133,74772,74866,4210
60,1,133,74947,74956,23968
63.65,1,133,75199,75296,7124
93.9,1,133,75487,75552,29158
51.72,1,133,75560,75588,22723
257.82,1,133,75750,75850,18472
83.12,1,133,75985,76080,29158
173.88,1,133,76425,76425,31092
181.4,1,133,76730,76674,20196
79.75,1,133,76836,76600,22745
77.69,1,133,77422,77469,14856
163.89,1,133,77495,77485,1554
61.5,1,133,78210,78273,25616
59.51,1,133,78682,78791,2352
73.03,1,133,79114,78939,23968
49.18,1,133,79275,79340,29448
181.4,1,133,79503,79529,20196
194.07,1,133,81768,81886,20196
60,1,133,81925,82022,9314
67,1,133,82102,80935,4768
152.94,1,133,82187,82176,46
305.88,1,133,82187,82176,32768
186.52,1,133,82271,82324,9518
250.53,1,133,82320,82341,2307
144.47,1,133,82557,82410,27579
157.12,1,133,82667,82682,29542
398.66,1,133,83193,83342,32011
161.37,1,133,83322,83286,20853
44.47,1,133,83350,83294,17476
53.5,1,133,83603,83605,1740
55,1,133,83883,83974,25666
43,1,133,83959,84022,8435
252,1,133,83962,83848,31403
65.69,1,133,84175,83900,14861
86.6,1,133,84372,84379,29158
111.43,1,133,84567,84715,18293
61.69,1,133,84636,84723,23968
150.59,1,133,84737,84690,24621
150.59,1,133,84737,84690,29165
116.84,1,133,84781,84838,30858
85.63,1,133,84839,84877,29158
137.99,1,133,85428,85537,32319
25.61,1,133,85798,85903,31973
256.87,1,133,86192,86340,16457
85.63,1,133,86612,86630,29158
249.45,1,133,86644,86644,1415
820.2,1,133,87234,86749,14304
56.69,1,133,87414,87277,23095
375.41,1,133,87456,87371,7328
133.38,1,133,88013,87993,2009
371.13,1,133,88565,88543,21998
60.09,1,133,89286,89353,2352
61.5,1,133,89592,89592,9314
159.11,1,133,89718,89961,29542
90.28,1,133,90804,90912,4768
76.15,1,133,91024,91067,29366
97.6,1,133,91618,91703,19789
97.6,1,133,91618,91703,31816
39.54,1,133,91629,91709,2829
56.88,1,133,91648,91717,1740
176.36,1,133,91708,91797,16457
67.7,1,133,92591,92547,7124
60.3,1,133,92629,92781,10805
241.15,1,133,93399,93409,23525
78.42,1,133,93758,93839,23968
83.1,1,133,94491,94347,22375
156.19,1,133,95698,95781,6227
60,1,133,95797,95939,23968
196.92,1,133,96273,95351,11358
241.15,1,133,96430,96548,23525
43.5,1,133,97248,97381,29963
252.36,1,133,97347,97430,31497
34.06,1,133,98115,98191,31973
110.84,1,134,110,134,17692
69.22,1,134,5140,5327,13563
77.57,1,134,5631,5517,7772
105.28,1,134,6701,6693,17492
73.56,1,134,6844,7024,14265
46.29,1,134,7761,7886,8992
729.76,1,134,10334,10414,8992
55.6,1,134,11725,11839,29774
86.3,1,134,12665,12552,23711
106.36,1,134,13123,13123,6696
43,1,134,16494,16587,8992
82.74,1,134,17198,17223,32102
95.55,1,134,18076,18076,8101
88.72,1,134,18559,18355,7772
1157.25,1,134,20340,20373,8992
44.08,1,134,23158,22805,8992
44.6,1,134,24424,24154,8992
45.61,1,134,26621,26507,8992
47.42,1,134,26661,26537,8992
104.94,1,134,26737,26552,8101
68.63,1,134,27267,27267,13563
44.02,1,134,28372,28528,8992
79.56,1,134,32924,32699,7772
76.21,1,134,33841,33778,8101
82.74,1,134,35848,36045,32102
104.85,1,134,36587,36604,8101
232.44,1,134,36789,36792,20668
428.6,1,134,39600,39636,9483
444.32,1,134,42257,42277,17692
70.44,1,134,43150,43020,13563
43,1,134,43440,43369,8992
77.57,1,134,44928,45107,7772
115.12,1,134,45500,45570,17692
127.19,1,134,50848,51056,17692
112.3,1,134,51093,50108,6696
79.56,1,134,51539,51441,7772
130.4,1,134,52584,52569,25370
74.64,1,134,53562,53762,23711
78.91,1,134,54118,54122,7772
87.64,1,134,56632,56574,7772
47.42,1,134,59683,59729,8992
112.37,1,134,62858,62850,17692
53.5,1,134,65571,65583,14265
45.61,1,134,65865,65855,8992
47.42,1,134,66696,66769,8992
79.41,1,134,68429,68315,13563
42.46,1,134,69020,69158,27367
47.42,1,134,71125,71204,8992
947.04,1,134,71925,71951,20668
404.96,1,134,74477,74477,17692
83.25,1,134,74548,74590,8101
65.17,1,134,76749,76857,8992
232.76,1,134,77446,77677,15349
45.61,1,134,78332,78363,8992
47.42,1,134,79554,79572,8992
47.42,1,134,81215,81329,8992
87.64,1,134,83184,83242,7772
106.85,1,134,83991,84144,7772
82.74,1,134,84958,84931,32102
44.02,1,134,84997,84972,8992
101.13,1,134,85504,85613,8101
45.61,1,134,85982,85030,8992
89.25,1,134,87968,87970,7772
113.41,1,134,88505,88312,6696
77.06,1,134,88692,88607,7772
391.2,1,134,89208,88976,8101
79.56,1,134,89224,89383,7772
45.61,1,134,92145,92086,8992
45.61,1,134,92501,92586,8992
115.26,1,134,93963,94149,6696
1115.37,1,134,97294,97404,17692
77.06,1,134,97366,97514,7772
77.75,1,134,97729,97737,13563
108.21,1,134,97894,98060,6696
40.46,1,134,98388,98616,8992
57.58,1,139,1583,1243,15238
65.48,1,139,2524,2798,15238
40.61,1,139,2844,2905,9453
65.5,1,139,3728,3908,11373
66.07,1,139,4257,4204,15238
29.41,1,139,5479,5478,32184
59.87,1,139,6798,6811,15238
52.84,1,139,7500,7535,6447
464.58,1,139,8352,8440,10749
101.05,1,139,8440,8237,14183
548.16,1,139,8589,8597,12159
41.2,1,139,8973,9068,8638
137.45,1,139,9642,9575,28270
78.29,1,139,9675,9843,3962
55.07,1,139,10518,10484,32733
369.26,1,139,13392,13424,1716
55.09,1,139,13651,13737,17665
440.73,1,139,14082,14075,10749
245.19,1,139,17415,17503,10995
65.92,1,139,20770,20633,15238
65.48,1,139,21517,21502,15238
62.22,1,139,26575,26659,17665
239.48,1,139,27247,27133,15238
39.5,1,139,29325,29397,8638
133.76,1,139,29572,28466,9796
87.51,1,139,30119,29947,22383
66.07,1,139,31320,31214,15238
76.04,1,139,31558,31699,11373
69.09,1,139,32192,32133,15238
59.39,1,139,32835,32969,32733
269.95,1,139,33477,33548,19344
234.46,1,139,34272,34513,20669
48.77,1,139,38551,38650,15238
87.51,1,139,39715,39735,22383
69.65,1,139,42509,42532,32510
65.52,1,139,42992,43193,11373
120.5,1,139,43352,43336,29165
89.36,1,139,43676,43773,19974
96.53,1,139,45080,45343,21623
256.33,1,139,45763,45654,19344
69.09,1,139,49250,49475,15238
439.36,1,139,49309,49534,11523
105.78,1,139,50153,50321,22383
59.87,1,139,52934,52911,15238
55.6,1,139,53490,53405,15238
103.55,1,139,59394,59610,9400
96.35,1,139,60329,60328,9400
118.55,1,139,61137,61223,28174
59.87,1,139,62015,62020,15238
209.94,1,139,62982,62901,2994
66.07,1,139,65898,65733,15238
174.56,1,139,66683,66486,11279
223.1,1,139,68716,68744,26611
55.02,1,139,69577,69695,15238
216.16,1,139,70012,70057,27621
43.25,1,139,71222,70339,8638
908,1,139,74387,74221,22573
177.64,1,139,75908,75806,2723
65.92,1,139,76136,76164,15238
30.9,1,139,76591,76643,30640
37.86,1,139,77152,77263,9453
87.51,1,139,77850,78009,22383
200.36,1,139,79385,79427,2994
70.12,1,139,81459,81577,17665
34.27,1,139,81574,81692,31295
234.17,1,139,82710,82709,26611
51.65,1,139,83040,82875,15238
65.48,1,139,83582,83595,15238
80.88,1,139,86922,87039,28267
30.68,1,139,87147,87181,14232
237.07,1,139,87586,87400,13881
66.44,1,139,87774,87615,1018
60.6,1,139,88721,88615,15238
31.45,1,139,88864,88834,22666
57.58,1,139,89654,89847,15238
31.9,1,139,89888,90004,15754
34.2,1,139,90241,90277,18286
115.22,1,139,90340,90391,18489
238.98,1,139,91805,91883,5370
169.65,1,139,93106,93149,26796
96.35,1,139,95123,95183,9400
84.05,1,139,96759,96732,2616
242.48,1,139,97295,97489,3962
484.96,1,139,97295,97489,17665
59.87,1,139,97480,97090,15238
61.37,1,139,97915,98076,15238
23.17,1,142,129,142,16167
47.67,1,142,226,350,15965
173.74,1,142,501,568,17061
168.35,1,142,509,221,30446
191.04,1,142,513,574,2445
48.21,1,142,516,576,10576
61.4,1,142,565,21876,584
48.87,1,142,653,645,31879
55.43,1,142,765,897,29511
77.18,1,142,1041,1041,20712
73.65,1,142,1139,1139,26519
47.75,1,142,1398,1498,15064
158.77,1,142,1671,1750,22584
172.4,1,142,1890,1890,14603
21.97,1,142,1916,1916,23075
57.6,1,142,1992,1992,1762
69.94,1,142,2011,2011,3953
97.87,1,142,2023,2023,5678
73.27,1,142,2026,77687,26519
255.87,1,142,2478,2476,18557
147.35,1,142,2548,2808,21469
41.34,1,142,2585,2501,14603
200.63,1,142,2759,2618,6912
802.48,1,142,2987,3017,26907
44.28,1,142,3070,3361,22275
57.43,1,142,3233,3439,26519
215.55,1,142,3397,3203,16010
67.61,1,142,3411,3209,3131
140.53,1,142,3425,3345,11867
46.76,1,142,3551,3551,14603
108.53,1,142,4021,4021,7022
41.46,1,142,4249,4085,21991
104.09,1,142,4398,4243,7641
19.67,1,142,4454,4258,9326
82.42,1,142,4645,4638,22235
62.37,1,142,4816,4973,4056
245.6,1,142,5022,5109,584
107.44,1,142,5098,5171,10179
35.44,1,142,5108,5295,10576
176.14,1,142,5560,5581,3938
198.29,1,142,5955,5955,25034
23.36,1,142,5987,5987,7765
39.13,1,142,6072,6216,14580
227.72,1,142,6105,6129,26519
83.33,1,142,6243,6172,10713
72.76,1,142,6294,6197,3953
110.13,1,142,6633,6637,10259
48.6,1,142,6684,6682,17969
219.27,1,142,6773,6710,28954
43.42,1,142,6910,6841,10399
582.64,1,142,6928,6749,21469
59.25,1,142,7004,7062,19215
28.72,1,142,7258,7277,27798
46.21,1,142,7287,7194,16472
148.64,1,142,7493,7532,10380
41,1,142,7658,7833,10337
78.76,1,142,7758,7625,2751
176.76,1,142,7782,7899,1712
75.9,1,142,8000,8000,19488
171.61,1,142,8087,8261,18104
30.27,1,142,8119,8070,4161
54.7,1,142,8131,8074,10622
54.7,1,142,8131,55021,10622
37.43,1,142,8147,8171,24523
37.43,1,142,8147,17468,24523
66.11,1,142,8288,8198,20712
48.83,1,142,8341,8435,2686
43.55,1,142,8421,8330,2686
76.9,1,142,8692,20417,32286
43.31,1,142,8979,8903,12292
37.85,1,142,9103,9165,16764
27.75,1,142,9130,9174,29899
66.14,1,142,9381,9511,22816
35.44,1,142,9390,9513,21902
583.3,1,142,9817,9886,31695
74.43,1,142,9875,9699,15695
73.35,1,142,9921,9713,20712
138.25,1,142,10092,10117,2568
76.06,1,142,10221,10307,4796
105.15,1,142,10261,10340,7641
67.43,1,142,10397,10568,26519
260.77,1,142,10490,10467,8556
260.77,1,142,10490,10467,22480
54.72,1,142,10534,10500,7462
112.21,1,142,10589,10372,24746
69.36,1,142,10666,10676,27830
105.32,1,142,10808,10774,7262
81.21,1,142,10852,10793,3131
84.77,1,142,10892,10958,31268
122.52,1,142,10901,10814,5978
26.94,1,142,11069,11071,20214
29.82,1,142,11172,11172,7105
65.43,1,142,11237,11237,22235
133.28,1,142,11328,11328,25843
59.04,1,142,11428,11497,1552
212.05,1,142,11482,11530,25301
36.84,1,142,11517,11404,5874
105.14,1,142,11539,11426,15779
34.72,1,142,11910,11683,13305
18.06,1,142,11939,11712,6522
87.41,1,142,11968,11741,23997
41.25,1,142,12259,12258,56
51.85,1,142,12632,12533,17969
19.42,1,142,12638,12536,1204
174.6,1,142,12938,12966,14603
43.69,1,142,12979,13057,25722
32.72,1,142,12997,13062,13305
38.96,1,142,13080,13094,14603
88.29,1,142,13158,13147,21295
54.64,1,142,13210,13288,10567
65.43,1,142,14070,14070,22235
175.76,1,142,14227,14127,28282
38.27,1,142,14232,14129,2344
112.05,1,142,14337,14418,29132
45.1,1,142,14353,14434,12075
50.99,1,142,14523,14364,9115
53.01,1,142,14523,87872,9115
32.92,1,142,14529,14554,58
94.72,1,142,14686,14686,32759
138.42,1,142,14763,14762,15588
49.8,1,142,14905,14898,2445
147.62,1,142,15481,15652,24916
48.18,1,142,15577,15274,4621
52.01,1,142,15595,15287,17745
52.01,1,142,15595,24535,17745
57.43,1,142,15602,15292,26519
104.62,1,142,15685,15372,21206
65.43,1,142,15789,15806,22235
27.28,1,142,15937,15937,13305
103.46,1,142,15943,15943,8300
58.98,1,142,16028,16102,10798
176.55,1,142,16174,16267,23064
51.85,1,142,16233,16204,25678
103.59,1,142,16311,16316,3396
48.13,1,142,16320,16322,20458
65.43,1,142,16540,16537,22235
236.64,1,142,16620,16747,9688
42.11,1,142,16887,16965,10576
31.94,1,142,16986,17128,15508
137.18,1,142,17020,17145,13770
53.15,1,142,17084,17030,23655
85.74,1,142,17132,17251,2751
41.43,1,142,17353,17363,27412
508.12,1,142,17526,17604,29132
192.32,1,142,17624,17424,56
33.87,1,142,17782,17732,24187
71.64,1,142,17827,17894,22235
166.36,1,142,18351,18142,2687
42.11,1,142,18372,18444,10576
48.21,1,142,18441,18487,20458
43.55,1,142,18767,18815,2686
211.95,1,142,19049,18890,3331
110.78,1,142,19252,19236,5978
50.87,1,142,19578,19641,584
69.76,1,142,19798,19827,2548
876.96,1,142,19823,19501,13305
70.77,1,142,19982,20031,26519
236.81,1,142,20076,19892,5339
137.36,1,142,20116,20175,15788
66.81,1,142,20400,19955,26519
63.86,1,142,20417,20406,4408
75.01,1,142,20432,20499,15064
24.87,1,142,20546,20557,27443
34.27,1,142,20790,20798,30297
22.9,1,142,20834,20834,7920
22.36,1,142,20970,21121,25115
159.28,1,142,21189,21353,26084
66.81,1,142,21274,21401,26519
22.36,1,142,21348,21235,32718
40.29,1,142,21404,21290,29186
126.9,1,142,21414,21300,9592
177.48,1,142,21453,21453,19713
107.54,1,142,21466,21464,31551
34.59,1,142,21526,21579,5981
17.87,1,142,21529,21511,16109
62.53,1,142,21932,21782,24568
43.27,1,142,22097,22212,584
199.07,1,142,22127,21873,27018
38.96,1,142,22132,22236,14603
22.36,1,142,22244,22321,13305
59.75,1,142,22335,22436,28312
72.79,1,142,22499,22348,3249
184.26,1,142,23184,23410,23064
58.83,1,142,23185,23411,31429
65.14,1,142,23536,23741,7022
41.36,1,142,23540,23745,11666
189.5,1,142,23730,23822,16010
61.93,1,142,23814,23586,8681
98.76,1,142,23834,23606,30020
142.5,1,142,24024,24252,28425
98.44,1,142,24076,23962,5626
67.36,1,142,24100,23986,6769
87.79,1,142,24121,24007,29132
47.46,1,142,24263,24377,3568
147.84,1,142,24286,24400,8421
127.92,1,142,24418,24149,7951
112.92,1,142,24463,24463,30763
57.43,1,142,24535,24771,26519
159.4,1,142,24640,24817,14603
76.08,1,142,24663,24828,1630
186.95,1,142,24772,24732,6912
32.72,1,142,24821,24594,13305
44.49,1,142,24909,25002,7462
128.71,1,142,25070,24901,21482
57.43,1,142,25075,24902,26519
180.94,1,142,25086,25153,6912
71.64,1,142,25203,25430,22235
129.25,1,142,25304,25214,1291
47.95,1,142,25315,25222,17295
94.66,1,142,25389,25273,23084
48.81,1,142,25493,25542,22235
37.85,1,142,25835,26019,20458
189.21,1,142,25910,25965,3938
297.15,1,142,26070,25853,22429
155.45,1,142,26140,26254,30152
41.96,1,142,26148,26262,9329
32.72,1,142,26383,26423,13305
80.2,1,142,27324,27476,26519
45.19,1,142,27425,27303,16472
16.87,1,142,27442,27439,15235
28.23,1,142,27513,27632,26588
242.08,1,142,27566,27660,31014
48.87,1,142,27758,27758,31879
73.65,1,142,27817,27931,26519
57.43,1,142,27828,27942,26519
83.76,1,142,27982,28186,4796
47.67,1,142,28066,28225,26727
85.27,1,142,28109,27871,3473
43.31,1,142,28173,27896,12292
64.7,1,142,28325,28367,7022
63.6,1,142,28339,28381,26519
198,1,142,28418,28572,6462
46.76,1,142,28689,28964,14603
74.43,1,142,28741,29004,15695
138.65,1,142,28804,28848,21469
34.27,1,142,29358,29482,9282
27.36,1,142,29562,28463,14685
51.04,1,142,29960,30049,584
46.76,1,142,30201,29971,14603
88.63,1,142,30395,30459,15646
19.07,1,142,30454,30400,1204
36.72,1,142,30516,30516,25115
49.44,1,142,30536,30536,21864
49.44,1,142,30536,92555,21864
18.67,1,142,30706,30827,7920
18.67,1,142,30706,53751,7920
58.27,1,142,30715,30832,16032
201.04,1,142,31127,31162,11239
114.14,1,142,31207,31187,23274
43.94,1,142,31243,31193,584
63.12,1,142,31374,31327,14603
56.85,1,142,31414,31444,27387
117.14,1,142,31452,31113,2991
115.92,1,142,31512,31512,13090
112.64,1,142,31763,31761,13983
59.41,1,142,31783,31921,3211
57.79,1,142,32155,32200,3417
25.67,1,142,32210,32282,1167
29.98,1,142,32713,32843,15495
34.52,1,142,32952,33033,6522
41.55,1,142,33001,33088,5981
125.88,1,142,33013,33100,18091
48.67,1,142,33023,50273,28031
88.19,1,142,33095,33293,16357
319.88,1,142,33233,33250,22730
51.11,1,142,33288,33398,5136
51.11,1,142,33288,84054,5136
35.44,1,142,33458,33542,21902
174.51,1,142,33478,32873,3490
309.74,1,142,33601,33671,22730
28.96,1,142,33716,33705,18091
66.81,1,142,33757,33716,26519
109.38,1,142,33913,33941,7641
65.23,1,142,34005,34109,584
37.99,1,142,34145,34272,8131
51.04,1,142,34313,34554,584
27.1,1,142,34400,34160,20483
224.32,1,142,34779,34921,23274
107.93,1,142,34797,34385,24746
710.37,1,142,34915,34952,2751
107.54,1,142,35209,35339,31551
209.43,1,142,35296,35308,10530
69.91,1,142,35437,35497,32475
32.77,1,142,35518,35572,3535
48.22,1,142,35570,35590,10915
28.17,1,142,35606,35607,27471
49.32,1,142,35635,35635,17499
115.42,1,142,35644,35644,10259
241.83,1,142,35709,35687,12437
37.89,1,142,36114,35993,2344
166.9,1,142,36210,36353,29849
45.1,1,142,36461,36410,27647
61.4,1,142,36734,36659,584
66.82,1,142,36824,36819,20712
177.48,1,142,36858,37043,19713
627.68,1,142,36893,37065,7105
794.68,1,142,37006,37173,12437
21.36,1,142,37104,36877,152
59.86,1,142,37207,37013,29430
148.28,1,142,37242,36905,28272
194.33,1,142,37263,37376,8614
142.77,1,142,37334,37509,23274
91.28,1,142,37423,37542,31279
79.17,1,142,37442,37298,18576
49.34,1,142,37468,37457,14603
54.87,1,142,37784,37852,16734
49.53,1,142,37784,77548,22653
46.02,1,142,38016,37923,6705
39.04,1,142,38080,38117,22279
132.49,1,142,38080,77510,24466
127.92,1,142,38269,38277,23616
32.89,1,142,38348,38353,6295
57.43,1,142,38364,38361,26519
32.72,1,142,38545,38644,32718
90.54,1,142,38599,38859,1411
177.1,1,142,38705,38836,319
61.44,1,142,38908,38918,7022
45.32,1,142,39023,39047,10576
37.71,1,142,39220,39245,22279
22.79,1,142,39275,39315,16109
42.27,1,142,39311,39335,5981
51.82,1,142,39378,39378,11666
55.28,1,142,39529,39579,10567
36.55,1,142,39662,39696,13305
105.4,1,142,39719,39738,4205
72.03,1,142,39770,39888,4056
244.92,1,142,39831,39935,584
22.36,1,142,39839,39996,13305
49.34,1,142,39969,39867,14603
28.23,1,142,40142,40230,16109
28.23,1,142,40142,60731,16109
51.85,1,142,40225,40253,24544
42.65,1,142,40435,40441,14603
77.7,1,142,41144,41269,21710
51.41,1,142,41315,41334,10567
44.23,1,142,41326,41340,16764
71.64,1,142,41506,41420,22235
155.04,1,142,41603,41622,14603
31.51,1,142,41792,41686,6531
55.96,1,142,41834,41809,584
145.66,1,142,41844,41831,21469
57.76,1,142,42094,42028,21350
49.41,1,142,42243,42247,7462
64.62,1,142,42407,42440,3352
126.35,1,142,42510,42644,28246
43.77,1,142,42577,42549,4691
63.44,1,142,42684,42709,20712
122.62,1,142,42791,42760,7951
33.72,1,142,42867,42808,152
13.36,1,142,42897,42824,20331
42.11,1,142,42975,43181,10576
132.1,1,142,43002,42928,30446
48.87,1,142,43060,42996,31879
25.36,1,142,43066,43244,32718
47.82,1,142,43070,43247,2686
36.27,1,142,43205,43424,14603
42.94,1,142,43222,43042,7672
41.85,1,142,43469,43685,24568
154.77,1,142,43504,43704,7761
177.59,1,142,43555,43577,28282
51.34,1,142,43737,43902,11666
58.55,1,142,43748,43909,15337
139.95,1,142,43792,43990,21345
22.36,1,142,43849,44016,13305
61.4,1,142,44179,43096,584
55.11,1,142,44295,44370,2090
136.32,1,142,44371,44425,18091
49.59,1,142,44569,43834,25464
44.48,1,142,44684,44797,22279
190.25,1,142,44729,45003,14603
190.25,1,142,44729,45003,21469
75.28,1,142,44979,44978,7377
27.36,1,142,44987,45114,14685
186.95,1,142,45143,45360,6912
173.24,1,142,45198,45195,17499
245.6,1,142,45489,44655,584
48.89,1,142,45503,45571,22235
102.36,1,142,45685,45722,10323
22.36,1,142,45925,46039,13305
42.65,1,142,46014,45942,14603
